@relation 7yesSC_con_tra_sz3_it2

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

37,18,3,76,117,2,59,4,9,89,162,47,64,80,19,0,7,32,23,33,94,34,8,22,69,93,33,12,4,61,97,3,64,4,16,96,175,43,69,73,18,0,7,31,27,39,83,31,5,23,68,100,P
2,1,0,5,16,1,14,1,1,4,27,8,4,43,4,0,2,4,3,5,16,2,0,6,16,3,4,0,0,9,12,0,12,1,1,6,36,4,4,46,3,0,0,3,1,3,18,3,1,6,23,1,P
12,4,6,9,14,3,21,5,0,11,21,5,10,47,10,0,0,1,2,5,22,4,0,5,14,63,6,0,0,10,21,0,7,5,0,8,17,8,10,13,14,0,0,4,11,5,12,2,0,4,16,73,P
7,3,2,24,24,1,13,0,7,48,58,13,24,52,8,0,4,11,7,6,31,5,1,6,22,55,11,4,6,25,29,1,19,1,6,22,59,7,12,54,8,0,1,7,17,1,40,4,4,8,19,49,P
25,7,4,36,76,3,22,1,6,63,40,8,47,13,28,0,1,7,17,10,27,11,7,1,3,139,35,6,3,33,68,1,21,1,6,53,35,13,41,9,31,0,0,7,14,9,35,12,11,1,5,134,P
19,5,7,45,90,2,37,4,12,77,116,22,53,54,23,0,14,42,28,24,96,30,14,23,55,102,18,4,7,38,83,3,36,4,16,83,123,24,54,52,18,0,11,34,32,27,94,33,11,21,54,103,P
11,3,1,11,21,0,0,2,0,14,11,0,14,1,17,0,1,6,13,7,19,7,4,1,1,74,10,3,4,11,27,1,3,2,1,17,12,0,16,3,12,0,0,1,10,4,13,3,1,2,1,71,P
0,0,0,0,2,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,7,P
1,1,0,7,8,0,5,1,3,14,34,3,3,48,2,0,1,7,5,9,34,2,1,11,34,1,1,0,0,7,8,1,4,1,3,14,34,4,4,49,2,0,0,11,6,8,29,2,2,12,37,1,P
